depth,SampleID,SeqDay,midSeqDay,Start_Date,StartYr,StartMo,StartDay,MidJDay,Duration,Fr_gt_1000,Fr500_1000,Fr125_500,Fr37_125,Fr_lt_37,Fr_lt_125,MassFlux,pcnt_Carb37_125,pcnt_Carb_lt_37,pcnt_Carb_lt_125,CarbFlux,pcnt_Corg37_125,d13Corg37_125,pcnt_Corg_lt_37,d13Corg_lt_37,d13Corg_lt_37_A,pcnt_Corg_lt_125,d13Corg_lt_125,CorgFlux,pcnt_N37_125,d15N37_125,pcnt_N_lt_37,d15N_lt_37,d15N_lt_37_A,pcnt_N_lt_125,d15N_lt_125,d15N_lt_125_A,Nflux,pcnt_Ppart_lt_37,pcnt_Ppart_lt_125,pcnt_Ppart_lt_1000,pcnt_Psuper,PtotalFlux,pcnt_Opal37_125,pcnt_Opal_lt_37,pcnt_Opal_lt_1000est,OpalFlux,pcnt_Lith_lt_1000est,LithFlux,Comments
1500,% 5/02-6,8752,8759,2002-03-23,2002,3,23,89,14,11.84,6.24,39.41,nd,nd,207.08,37.80,nd,nd,62.87,23.76,nd,nd,nd,nd,nd,7.72,-22.57,2.92,nd,nd,nd,nd,nd,1.01,0.51,nd,0.38,nd,nd,0.075,0.023,37.15,nd,nd,8.54,3.23,11.08,4.19,nd
1500,% 5/02-7,8766,8773,2002-04-06,2002,4,6,103,14,8.60,7.86,31.97,nd,nd,180.55,32.71,nd,nd,66.39,21.72,nd,nd,nd,nd,nd,5.68,-22.36,1.86,nd,nd,nd,nd,nd,0.67,1.02,nd,0.22,nd,nd,0.053,0.024,25.18,nd,nd,5.38,1.76,12.63,4.13,nd
1500,% 5/02-8,8780,8787,2002-04-20,2002,4,20,117,14,51.73,10.20,17.09,nd,nd,101.46,25.78,nd,nd,57.74,14.89,nd,nd,nd,nd,nd,8.01,-22.04,2.07,nd,nd,nd,nd,nd,1.00,1.96,nd,0.26,nd,nd,0.083,0.141,57.74,nd,nd,5.26,1.36,10.99,2.83,nd
1500,% 9/02-1,8798,8804.5,2002-05-08,2002,5,8,134.5,13,35.41,3.87,10.07,nd,nd,44.66,14.46,nd,nd,58.92,8.52,nd,nd,nd,nd,nd,10.20,-22.16,1.47,nd,nd,nd,nd,nd,1.14,1.10,nd,0.16,nd,nd,0.098,0.220,45.93,nd,nd,8.68,1.26,14.20,2.05,nd
1500,% 9/02-2,8811,8818,2002-05-21,2002,5,21,148,14,13.44,7.52,15.06,nd,nd,112.04,21.15,nd,nd,53.94,11.41,nd,nd,nd,nd,nd,9.96,-22.52,2.11,nd,nd,nd,nd,nd,1.07,2.24,nd,0.23,nd,nd,0.152,1.036,251.18,nd,nd,9.41,1.99,17.94,3.79,nd
1500,% 9/02-3,8825,8832.5,2002-06-04,2002,6,4,162.5,15,23.06,6.75,17.03,nd,nd,166.28,28.42,nd,nd,52.69,14.97,nd,nd,nd,nd,nd,8.69,-22.58,2.47,nd,nd,nd,nd,nd,0.86,2.10,nd,0.24,nd,nd,0.094,0.316,116.41,nd,nd,12.67,3.60,21.41,6.08,nd
1500,% 9/02-4,8840,8847,2002-06-19,2002,6,19,177,14,11.89,4.86,16.55,nd,nd,160.33,27.66,nd,nd,48.93,13.53,nd,nd,nd,nd,nd,7.53,-21.99,2.08,nd,nd,nd,nd,nd,0.86,1.87,nd,0.24,nd,nd,0.064,0.087,41.65,nd,nd,15.33,4.24,21.32,5.90,nd
1500,% 9/02-5,8854,8861,2002-07-03,2002,7,3,191,14,26.72,4.54,19.62,nd,nd,225.49,39.48,nd,nd,51.99,20.53,nd,nd,nd,nd,nd,6.60,-22.32,2.60,nd,nd,nd,nd,nd,0.73,1.73,nd,0.29,nd,nd,0.060,0.059,46.89,nd,nd,15.92,6.29,21.21,8.38,nd
1500,% 9/02-6,8868,8875,2002-07-17,2002,7,17,205,14,19.47,8.96,23.74,nd,nd,141.55,27.67,nd,nd,52.05,14.40,nd,nd,nd,nd,nd,9.33,-22.20,2.58,nd,nd,nd,nd,nd,1.11,3.14,nd,0.31,nd,nd,0.092,0.114,56.99,nd,nd,9.49,2.63,14.53,4.02,nd
1500,% 9/02-7,8882,8889,2002-07-31,2002,7,31,219,14,15.07,7.97,25.37,nd,nd,194.46,34.69,nd,nd,49.5,17.17,nd,nd,nd,nd,nd,10.51,-21.16,3.65,nd,nd,nd,nd,nd,1.76,6.70,nd,0.61,nd,nd,0.266,0.199,161.06,nd,nd,11.69,4.06,16.94,5.88,nd
1500,% 9/02-8,8896,8903,2002-08-14,2002,8,14,233,14,22.66,6.24,24.65,nd,nd,208.41,37.42,nd,nd,53.91,20.17,nd,nd,nd,nd,nd,6.70,-22.36,2.51,nd,nd,nd,nd,nd,0.89,2.78,nd,0.33,nd,nd,0.117,0.049,62.13,nd,nd,14.65,5.48,19.84,7.42,nd
1500,% 9/02-9,8910,8917,2002-08-28,2002,8,28,247,14,53.60,26.70,25.66,nd,nd,170.71,39.52,nd,nd,49.28,19.48,nd,nd,nd,nd,nd,9.97,-21.53,3.94,nd,nd,nd,nd,nd,1.31,5.28,nd,0.52,nd,nd,nd,0.357,nd,nd,nd,nd,nd,nd,nd,Swimmer contamination
1500,% 1/03-1,8928,8935.5,2002-09-15,2002,9,15,265.5,15,16.89,6.08,17.89,nd,nd,109.72,20.08,nd,nd,53.42,10.73,nd,nd,nd,nd,nd,7.18,-22.24,1.44,nd,nd,nd,nd,nd,0.86,1.40,nd,0.17,0.090,0.090,0.067,0.074,28.30,nd,nd,8.85,1.78,17.28,3.47,nd
1500,% 1/03-2,8943,8950,2002-09-30,2002,9,30,280,14,5.87,5.76,22.48,nd,nd,157.56,27.38,nd,nd,59.68,16.34,nd,nd,nd,nd,nd,6.28,-22.30,1.72,nd,nd,nd,nd,nd,0.76,1.56,nd,0.21,0.092,0.092,0.080,0.078,43.10,nd,nd,9.55,2.61,19.00,5.20,nd
1500,% 1/03-3,8957,8964.5,2002-10-14,2002,10,14,294.5,15,11.20,3.18,14.36,nd,nd,95.19,16.52,nd,nd,53.84,8.90,nd,nd,nd,nd,nd,8.05,-22.02,1.33,nd,nd,nd,nd,nd,1.16,5.05,nd,0.19,0.097,0.097,0.073,0.142,35.40,nd,nd,6.43,1.06,15.89,2.63,nd
1500,% 1/03-4,8972,8979.5,2002-10-29,2002,10,29,309.5,15,7.86,6.10,17.88,nd,nd,134.07,22.12,nd,nd,55.64,12.31,nd,nd,nd,nd,nd,7.47,-21.69,1.65,nd,nd,nd,nd,nd,0.98,4.11,nd,0.22,0.094,0.094,0.077,0.089,36.61,nd,nd,6.53,1.44,16.08,3.56,nd
1500,% 1/03-5,8987,8994.5,2002-11-13,2002,11,13,324.5,15,13.70,6.43,19.27,nd,nd,108.88,19.77,nd,nd,56.81,11.23,nd,nd,nd,nd,nd,6.81,-21.66,1.45,nd,nd,nd,nd,nd,0.87,2.79,nd,0.17,0.092,0.092,0.065,0.033,19.35,nd,nd,6.02,1.19,16.70,3.30,nd
1500,% 1/03-6,9002,9009.5,2002-11-28,2002,11,28,339.5,15,16.35,4.52,21.51,nd,nd,182.29,29.96,nd,nd,59.69,17.88,nd,nd,nd,nd,nd,5.41,-22.28,1.62,nd,nd,nd,nd,nd,0.65,2.49,nd,0.20,0.067,0.067,0.085,0.016,30.03,nd,nd,6.78,2.03,18.09,5.42,nd
1500,% 1/03-7,9017,9024.5,2002-12-13,2002,12,13,354.5,15,8.68,4.74,24.68,nd,nd,184.29,29.65,nd,nd,64.66,19.17,nd,nd,nd,nd,nd,5.30,-22.50,1.57,nd,nd,nd,nd,nd,0.62,1.01,nd,0.18,0.076,0.076,nd,0.033,nd,nd,nd,nd,nd,nd,nd,Swimmer contamination
1500,% 1/03-8,9032,9039.5,2002-12-28,2002,12,28,369.5,15,18.44,6.43,32.87,nd,nd,199.26,34.27,nd,nd,60.41,20.70,nd,nd,nd,nd,nd,6.74,-21.08,2.31,nd,nd,nd,nd,nd,1.00,4.68,nd,0.34,0.089,0.089,0.092,0.045,47.07,nd,nd,6.20,2.13,15.59,5.34,nd
1500,% 1/03-9,9047,9054.5,2003-01-12,2003,1,12,19.5,15,23.11,12.84,31.72,nd,nd,196.60,35.24,nd,nd,64.05,22.57,nd,nd,nd,nd,nd,6.32,-22.47,2.23,nd,nd,nd,nd,nd,0.70,1.98,nd,0.25,0.080,0.080,0.103,0.057,56.35,nd,nd,7.68,2.71,14.48,5.10,nd
1500,% 5/03-1,9066,9073,2003-01-31,2003,1,31,38,14,37.24,8.42,38.44,nd,nd,141.28,32.20,nd,nd,61.72,19.87,nd,nd,nd,nd,nd,7.88,-21.41,2.54,nd,nd,nd,nd,nd,1.16,2.35,nd,0.37,0.110,0.110,0.091,0.112,65.44,nd,nd,9.15,2.95,9.75,3.14,nd
1500,% 5/03-2,9080,9087,2003-02-14,2003,2,14,52,14,13.38,13.83,26.70,nd,nd,288.97,48.98,nd,nd,63.63,31.17,nd,nd,nd,nd,nd,6.93,-22.14,3.39,nd,nd,nd,nd,nd,0.91,1.25,nd,0.44,0.065,0.065,0.058,0.024,40.21,nd,nd,8.47,4.15,8.84,4.33,nd
1500,% 5/03-3,9094,9101,2003-02-28,2003,2,28,66,14,17.93,19.32,64.43,nd,nd,294.98,56.67,nd,nd,65.89,37.34,nd,nd,nd,nd,nd,7.26,-23.07,4.11,nd,nd,nd,nd,nd,0.95,0.00,nd,0.54,0.069,0.069,0.066,0.024,50.85,nd,nd,8.50,4.82,9.47,5.37,nd
1500,% 5/03-4,9108,9115,2003-03-14,2003,3,14,80,14,23.85,30.98,62.43,nd,nd,193.94,44.46,nd,nd,60.13,26.73,nd,nd,nd,nd,nd,7.11,-22.12,3.16,nd,nd,nd,nd,nd,0.96,0.98,nd,0.42,0.081,0.081,0.062,0.037,43.62,nd,nd,7.20,3.20,10.06,4.47,nd
1500,% 5/03-5,9122,9129,2003-03-28,2003,3,28,94,14,11.53,17.92,52.43,nd,nd,249.07,47.28,nd,nd,64.1,30.31,nd,nd,nd,nd,nd,5.94,-21.98,2.81,nd,nd,nd,nd,nd,0.74,0.94,nd,0.35,0.068,0.068,0.056,0.037,44.06,nd,nd,8.00,3.78,11.46,5.42,nd
1500,% 5/03-6,9137,9144.5,2003-04-12,2003,4,12,109.5,15,29.85,8.64,41.18,nd,nd,189.78,35.93,nd,nd,62.96,22.62,nd,nd,nd,nd,nd,6.42,-21.84,2.31,nd,nd,nd,nd,nd,0.99,3.88,nd,0.36,0.127,0.127,0.094,0.144,85.77,nd,nd,7.12,2.56,14.18,5.09,nd
1500,% 5/03-7,9152,9159.5,2003-04-27,2003,4,27,124.5,15,12.17,4.92,24.51,nd,nd,164.62,27.50,nd,nd,61.14,16.81,nd,nd,nd,nd,nd,6.56,-21.12,1.80,nd,nd,nd,nd,nd,1.02,4.42,nd,0.28,0.116,0.116,0.087,0.168,70.21,nd,nd,9.93,2.73,16.20,4.45,nd
1500,% 9/03-1,9171,9178.5,2003-05-16,2003,5,16,143.5,15,15.67,7.67,16.06,nd,nd,68.21,14.35,nd,nd,57.42,8.24,nd,nd,nd,nd,nd,7.35,-22.14,1.05,nd,nd,nd,nd,nd,0.94,1.75,nd,0.13,0.081,0.081,0.083,0.082,23.58,nd,nd,17.68,2.54,13.88,1.99,nd
1500,% 9/03-2,9186,9193,2003-05-31,2003,5,31,158,14,13.76,5.65,19.97,nd,nd,100.14,19.93,nd,nd,64.35,12.83,nd,nd,nd,nd,nd,6.56,-22.15,1.31,nd,nd,nd,nd,nd,0.81,1.86,nd,0.16,0.083,0.083,0.081,0.040,24.00,nd,nd,11.69,2.33,14.50,2.89,nd
1500,% 9/03-3,9200,9207.5,2003-06-14,2003,6,14,172.5,15,47.95,8.32,22.51,nd,nd,149.51,30.44,nd,nd,43.58,13.26,nd,nd,nd,nd,nd,15.91,-20.41,4.84,nd,nd,nd,nd,nd,3.04,8.92,nd,0.92,0.210,0.210,0.147,0.555,213.78,nd,nd,4.98,1.52,7.94,2.42,nd
1500,% 9/03-4,9215,9222,2003-06-29,2003,6,29,187,14,11.81,7.17,24.25,nd,nd,130.14,24.77,nd,nd,58.47,14.48,nd,nd,nd,nd,nd,8.65,-21.79,2.14,nd,nd,nd,nd,nd,1.01,2.99,nd,0.25,0.101,0.101,0.085,0.217,74.76,nd,nd,11.41,2.83,15.41,3.82,nd
1500,% 9/03-5,9229,9236.5,2003-07-13,2003,7,13,201.5,15,7.60,6.23,22.09,nd,nd,112.51,19.79,nd,nd,56.02,11.09,nd,nd,nd,nd,nd,7.45,-22.12,1.47,nd,nd,nd,nd,nd,0.88,2.24,nd,0.17,0.073,0.073,0.067,0.070,27.00,nd,nd,11.29,2.23,15.14,3.00,nd
1500,% 9/03-6,9244,9251,2003-07-28,2003,7,28,216,14,13.69,4.59,18.90,nd,nd,154.92,27.44,nd,nd,56.83,15.60,nd,nd,nd,nd,nd,6.98,-21.69,1.91,nd,nd,nd,nd,nd,0.84,1.66,nd,0.23,0.085,0.085,0.076,0.148,61.50,nd,nd,10.78,2.96,13.03,3.57,nd
1500,% 9/03-7,9258,9265,2003-08-11,2003,8,11,230,14,11.47,6.74,17.72,nd,nd,187.03,31.85,nd,nd,53.06,16.90,nd,nd,nd,nd,nd,7.08,-22.15,2.26,nd,nd,nd,nd,nd,0.87,1.43,nd,0.28,0.072,0.072,0.054,0.031,27.16,nd,nd,7.95,2.53,8.98,2.86,nd
1500,% 9/03-8,9272,9279,2003-08-25,2003,8,25,244,14,8.30,6.45,20.06,nd,nd,183.49,31.19,nd,nd,47.21,14.72,nd,nd,nd,nd,nd,7.35,-22.09,2.29,nd,nd,nd,nd,nd,0.87,1.31,nd,0.27,0.089,0.089,0.217,0.076,91.41,nd,nd,11.24,3.51,12.44,3.88,nd
1500,% 9/03-9,9286,9293.5,2003-09-08,2003,9,8,258.5,15,33.43,10.58,114.85,nd,nd,3666.29,510.02,nd,nd,92.8,473.30,nd,nd,nd,nd,nd,2.01,-22.07,10.23,nd,nd,nd,nd,nd,0.31,1.83,nd,1.60,0.046,0.046,0.057,0.004,310.32,nd,nd,0.47,2.37,2.19,11.18,Hurricane Fabian plume
1500,% 1/04-1,9306,9313,2003-09-28,2003,9,28,278,14,12.84,4.20,17.67,nd,nd,133.64,24.05,nd,nd,61.58,14.81,nd,nd,nd,nd,nd,6.18,-22.23,1.49,nd,nd,nd,nd,nd,0.76,1.11,nd,0.18,0.090,0.090,0.085,0.049,32.22,nd,nd,8.37,2.01,17.29,4.16,nd
1500,% 1/04-2,9320,9327,2003-10-12,2003,10,12,292,14,14.66,5.12,11.64,nd,nd,75.47,15.27,nd,nd,52.72,8.05,nd,nd,nd,nd,nd,7.25,-22.33,1.11,nd,nd,nd,nd,nd,0.95,3.45,nd,0.14,0.101,0.101,0.189,0.119,47.18,nd,nd,6.82,1.04,16.57,2.53,nd
1500,% 1/04-3,9334,9341,2003-10-26,2003,10,26,306,14,13.56,1.99,20.36,nd,nd,162.01,28.27,nd,nd,63.14,17.85,nd,nd,nd,nd,nd,5.74,-22.61,1.62,nd,nd,nd,nd,nd,0.71,1.31,nd,0.20,0.081,0.081,0.072,0.049,34.37,nd,nd,5.55,1.57,17.13,4.84,nd
1500,% 1/04-4,9348,9355.5,2003-11-09,2003,11,9,320.5,15,19.27,5.58,20.84,nd,nd,170.59,28.84,nd,nd,57.79,16.66,nd,nd,nd,nd,nd,6.05,-22.76,1.74,nd,nd,nd,nd,nd,0.78,2.72,nd,0.22,0.090,0.090,0.092,0.131,64.13,nd,nd,8.63,2.49,21.43,6.18,nd
1500,% 1/04-5,9363,9370.5,2003-11-24,2003,11,24,335.5,15,18.53,4.06,17.99,nd,nd,215.86,34.19,nd,nd,55.31,18.91,nd,nd,nd,nd,nd,5.88,-21.52,2.01,nd,nd,nd,nd,nd,0.79,3.24,nd,0.27,0.102,0.102,0.093,0.039,44.98,nd,nd,8.54,2.92,22.53,7.70,nd
1500,% 1/04-6,9378,9385,2003-12-09,2003,12,9,350,14,24.58,7.73,31.23,nd,nd,228.65,41.74,nd,nd,59.87,24.99,nd,nd,nd,nd,nd,5.69,-22.77,2.37,nd,nd,nd,nd,nd,0.73,2.73,nd,0.30,0.096,0.096,0.077,0.053,54.28,nd,nd,11.45,4.78,18.67,7.79,nd
1500,% 1/04-7,9392,9399,2003-12-23,2003,12,23,364,14,25.49,5.14,35.22,nd,nd,333.39,29.75,nd,nd,nd,nd,nd,nd,nd,nd,nd,15.84,-21.56,1.96,nd,nd,nd,nd,nd,3.44,8.04,nd,0.27,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Swimmer contamination
1500,% 1/04-8,9406,9413,2004-01-06,2004,1,6,13,14,3.87,2.84,12.72,nd,nd,104.89,17.76,nd,nd,53.99,9.59,nd,nd,nd,nd,nd,8.65,-22.01,1.54,nd,nd,nd,nd,nd,1.34,5.82,nd,0.24,0.143,0.143,0.149,1.913,366.19,nd,nd,16.56,2.94,11.26,2.00,nd
1500,% 1/04-9,9424,9431.5,2004-01-24,2004,1,24,31.5,15,15.93,18.52,51.99,nd,nd,408.47,65.99,nd,nd,61.36,40.49,nd,nd,nd,nd,nd,6.78,-21.58,4.48,nd,nd,nd,nd,nd,0.93,4.07,nd,0.61,0.138,0.138,0.088,0.031,78.89,nd,nd,12.48,8.23,12.22,8.07,nd
1500,% 7/04-1,9442,9449,2004-02-11,2004,2,11,49,14,12.69,19.96,26.02,nd,nd,231.62,41.47,nd,nd,64.51,26.75,nd,nd,nd,nd,nd,7.23,-22.94,3.00,nd,nd,nd,nd,nd,0.86,1.12,nd,0.36,nd,nd,0.067,0.025,38.01,nd,nd,10.68,4.43,8.58,3.56,nd
1500,% 7/04-2,9456,9463.5,2004-02-25,2004,2,25,63.5,15,23.41,20.18,91.39,nd,nd,282.42,55.65,nd,nd,63.8,35.51,nd,nd,nd,nd,nd,6.87,-22.78,3.82,nd,nd,nd,nd,nd,0.88,1.02,nd,0.49,nd,nd,0.091,0.040,73.04,nd,nd,9.79,5.45,12.15,6.76,nd
1500,% 7/04-3,9471,9478.5,2004-03-11,2004,3,11,78.5,15,28.43,15.15,57.30,nd,nd,292.59,52.46,nd,nd,57.46,30.15,nd,nd,nd,nd,nd,7.81,-22.62,4.10,nd,nd,nd,nd,nd,1.01,1.03,nd,0.53,nd,nd,0.081,0.050,68.60,nd,nd,10.74,5.64,10.18,5.34,nd
1500,% 7/04-4,9486,9494,2004-03-26,2004,3,26,94,16,15.05,15.45,43.60,nd,nd,214.16,36.03,nd,nd,59.24,21.35,nd,nd,nd,nd,nd,7.66,-22.82,2.76,nd,nd,nd,nd,nd,0.99,2.16,nd,0.36,nd,nd,0.092,0.056,53.37,nd,nd,12.13,4.37,12.99,4.68,nd
1500,% 7/04-5,9502,9509,2004-04-10,2004,4,10,109,14,48.07,8.43,54.74,nd,nd,488.54,85.68,nd,nd,62.06,53.17,nd,nd,nd,nd,nd,8.39,-21.96,7.19,nd,nd,nd,nd,nd,1.26,5.30,nd,1.08,nd,nd,0.154,0.095,213.05,nd,nd,6.92,5.93,9.08,7.78,nd
1500,% 7/04-6,9516,9523.5,2004-04-25,2004,4,25,123.5,15,37.25,10.77,44.07,nd,nd,307.39,53.26,nd,nd,61.39,32.70,nd,nd,nd,nd,nd,6.08,-23.36,3.24,nd,nd,nd,nd,nd,0.82,1.47,nd,0.44,nd,nd,0.092,0.216,163.76,nd,nd,8.56,4.56,12.45,6.63,nd
1500,% 7/04-7,9531,9538.5,2004-05-10,2004,5,10,138.5,15,16.16,8.89,23.70,nd,nd,168.69,28.99,nd,nd,60.34,17.49,nd,nd,nd,nd,nd,6.33,-22.67,1.83,nd,nd,nd,nd,nd,0.81,2.91,nd,0.24,nd,nd,0.106,0.082,54.42,nd,nd,9.08,2.63,14.48,4.20,nd
1500,% 7/04-8,9546,9553,2004-05-25,2004,5,25,153,14,13.09,5.27,26.53,nd,nd,224.88,38.54,nd,nd,61.83,23.83,nd,nd,nd,nd,nd,6.24,-22.72,2.41,nd,nd,nd,nd,nd,0.73,2.55,nd,0.28,nd,nd,0.109,0.042,58.27,nd,nd,6.46,2.49,13.86,5.34,nd
1500,% 7/04-9,9564,9570.5,2004-06-12,2004,6,12,170.5,13,12.31,5.08,31.43,nd,nd,218.50,41.13,nd,nd,59.27,24.38,nd,nd,nd,nd,nd,6.81,-22.92,2.80,nd,nd,nd,nd,nd,0.76,2.94,nd,0.31,nd,nd,0.087,0.067,63.12,nd,nd,7.71,3.17,13.85,5.70,nd
1500,% 7/04-10,9577,9583.5,2004-06-25,2004,6,25,183.5,13,9.77,3.62,14.63,nd,nd,102.09,20.02,nd,nd,59.17,11.84,nd,nd,nd,nd,nd,6.82,-22.77,1.37,nd,nd,nd,nd,nd,0.85,3.12,nd,0.17,nd,nd,0.085,0.117,40.53,nd,nd,7.67,1.53,14.68,2.94,nd
1500,% 12/04-1,9593,9600.5,2004-07-11,2004,7,11,200.5,15,34.00,3.83,14.22,nd,nd,87.73,18.64,nd,nd,54.87,10.23,nd,nd,nd,nd,nd,9.81,-22.25,1.83,nd,nd,nd,nd,nd,1.65,4.97,nd,0.31,0.093,0.093,0.110,1.334,269.10,nd,nd,10.49,1.95,11.05,2.06,nd
1500,% 12/04-2,9608,9615.5,2004-07-26,2004,7,26,215.5,15,15.49,4.73,18.36,nd,nd,159.98,26.47,nd,nd,59.04,15.63,nd,nd,nd,nd,nd,7.94,-22.91,2.10,nd,nd,nd,nd,nd,0.88,2.31,nd,0.23,0.077,0.077,0.080,0.085,43.56,nd,nd,10.22,2.71,11.49,3.04,nd
1500,% 12/04-3,9623,9630.5,2004-08-10,2004,8,10,230.5,15,5.45,2.76,15.96,nd,nd,159.17,24.45,nd,nd,59.76,14.61,nd,nd,nd,nd,nd,7.33,-22.91,1.79,nd,nd,nd,nd,nd,0.84,1.97,nd,0.20,0.087,0.087,0.076,0.032,26.27,nd,nd,10.82,2.65,15.10,3.69,nd
1500,% 12/04-4,9638,9645.5,2004-08-25,2004,8,25,245.5,15,13.41,3.81,24.37,nd,nd,234.17,36.77,nd,nd,58.04,21.34,nd,nd,nd,nd,nd,6.75,-23.13,2.48,nd,nd,nd,nd,nd,0.82,1.90,nd,0.30,0.073,0.073,0.075,0.018,34.24,nd,nd,11.59,4.26,18.46,6.79,nd
1500,% 12/04-5,9653,9660,2004-09-09,2004,9,9,260,14,8.15,3.25,19.73,nd,nd,200.45,33.08,nd,nd,60.06,19.87,nd,nd,nd,nd,nd,6.20,-23.15,2.05,nd,nd,nd,nd,nd,0.77,1.50,nd,0.25,0.072,0.072,0.080,0.028,35.87,nd,nd,12.34,4.08,19.08,6.31,nd
1500,% 12/04-6,9667,9674,2004-09-23,2004,9,23,274,14,11.75,3.77,16.99,nd,nd,156.98,27.07,nd,nd,57.87,15.67,nd,nd,nd,nd,nd,6.40,-22.43,1.73,nd,nd,nd,nd,nd,0.80,2.29,nd,0.22,0.047,0.047,0.078,0.016,25.62,nd,nd,10.74,2.91,19.10,5.17,nd
1500,% 12/04-7,9681,9688,2004-10-07,2004,10,7,288,14,17.32,3.26,12.13,nd,nd,98.89,18.80,nd,nd,56.4,10.60,nd,nd,nd,nd,nd,7.32,-22.57,1.38,nd,nd,nd,nd,nd,0.96,3.33,nd,0.18,0.096,0.096,0.091,0.040,24.75,nd,nd,10.71,2.01,15.97,3.00,nd
1500,% 12/04-8,9695,9702,2004-10-21,2004,10,21,302,14,10.77,4.54,16.56,nd,nd,182.03,30.56,nd,nd,60.17,18.39,nd,nd,nd,nd,nd,6.50,-22.76,1.99,nd,nd,nd,nd,nd,0.84,2.21,nd,0.26,0.085,0.085,0.067,0.005,21.87,nd,nd,15.10,4.61,24.29,7.42,nd
1500,% 12/04-9,9709,9716,2004-11-04,2004,11,4,316,14,16.97,3.31,16.72,nd,nd,149.73,26.68,nd,nd,56.78,15.15,nd,nd,nd,nd,nd,7.99,-21.91,2.13,nd,nd,nd,nd,nd,1.30,5.50,nd,0.35,0.085,0.085,0.084,0.041,33.30,nd,nd,10.50,2.80,16.43,4.38,nd
1500,% 12/04-10,9723,9730,2004-11-18,2004,11,18,330,14,9.02,2.93,13.44,nd,nd,148.74,24.88,nd,nd,59.75,14.86,nd,nd,nd,nd,nd,7.49,-22.13,1.86,nd,nd,nd,nd,nd,1.17,3.91,nd,0.29,0.132,0.132,0.137,0.253,99.39,nd,nd,10.43,2.59,17.22,4.28,nd
1500,% 4/05-1,9739,9746.5,2004-12-04,2004,12,4,346.5,15,14.23,2.12,6.27,nd,nd,49.16,9.57,nd,nd,54.26,5.19,nd,nd,nd,nd,nd,7.83,nd,0.75,nd,nd,nd,nd,nd,1.11,4.00,nd,0.11,0.069,0.069,0.078,0.088,15.87,nd,nd,9.09,0.87,20.77,1.99,nd
1500,% 4/05-2,9754,9761.5,2004-12-19,2004,12,19,361.5,15,17.19,3.03,20.73,nd,nd,204.48,32.72,nd,nd,64.23,21.02,nd,nd,nd,nd,nd,7.11,-21.84,2.33,nd,nd,nd,nd,nd,1.25,6.52,nd,0.41,0.093,0.093,0.082,0.061,46.91,nd,nd,8.06,2.64,15.47,5.06,nd
1500,% 4/05-3,9769,9776.5,2005-01-03,2005,1,3,10.5,15,18.03,2.11,20.41,nd,nd,342.28,28.73,nd,nd,26.6,7.64,nd,nd,nd,nd,nd,35.41,-22.41,2.11,nd,nd,nd,nd,nd,3.63,5.54,nd,0.34,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Swimmer contamination
1500,% 4/05-4,9784,9791,2005-01-18,2005,1,18,25,14,17.96,2.19,19.02,nd,nd,133.93,24.73,nd,nd,62.16,15.37,nd,nd,nd,nd,nd,7.68,-22.51,1.90,nd,nd,nd,nd,nd,1.08,3.74,nd,0.27,0.076,0.076,0.083,0.156,59.08,nd,nd,9.57,2.37,16.65,4.12,nd
1500,% 4/05-5,9798,9805,2005-02-01,2005,2,1,39,14,27.15,6.00,34.14,nd,nd,259.50,46.68,nd,nd,64.81,30.26,nd,nd,nd,nd,nd,7.72,-22.50,3.60,nd,nd,nd,nd,nd,1.02,1.97,nd,0.48,0.068,0.068,0.066,0.068,62.32,nd,nd,7.99,3.73,9.37,4.37,nd
1500,% 4/05-6,9812,9819,2005-02-15,2005,2,15,53,14,23.61,26.25,43.31,nd,nd,236.26,47.06,nd,nd,69.23,32.58,nd,nd,nd,nd,nd,7.21,-21.82,3.39,nd,nd,nd,nd,nd,0.98,2.48,nd,0.46,0.064,0.064,0.077,0.068,68.01,nd,nd,10.85,5.11,11.31,5.32,nd
1500,% 4/05-7,9826,9833,2005-03-01,2005,3,1,67,14,14.51,8.23,29.99,nd,nd,242.80,42.22,nd,nd,68.5,28.92,nd,nd,nd,nd,nd,6.74,-22.49,2.85,nd,nd,nd,nd,nd,0.87,1.46,nd,0.37,0.063,0.063,0.069,0.066,57.00,nd,nd,7.83,3.31,7.06,2.98,nd
1500,% 4/05-8,9840,9847,2005-03-15,2005,3,15,81,14,16.66,5.22,48.65,nd,nd,534.75,86.47,nd,nd,75.82,65.56,nd,nd,nd,nd,nd,4.73,-22.01,4.09,nd,nd,nd,nd,nd,0.58,0.75,nd,0.50,0.053,0.053,0.041,0.026,57.28,nd,nd,5.14,4.44,6.14,5.31,nd
1500,% 8/05-1,9858,9865,2005-04-02,2005,4,2,99,14,34.95,22.84,36.67,nd,nd,229.86,46.33,nd,nd,72.23,33.46,nd,nd,nd,nd,nd,6.45,-22.19,2.99,nd,nd,nd,nd,nd,0.89,2.97,nd,0.41,0.069,0.069,0.069,0.079,68.35,nd,nd,6.36,2.94,4.58,2.12,nd
